,Name,Year,Genres,Rating,Duration,Actors,Director,Average Rating,Budget,Opening Weekend,Gross US,Gross WW,Language,Production Company
8254,Gallipoli,1981,"['Adventure', 'Drama', 'History', 'War']",NA,110,"['Mel Gibson', 'Mark Lee', 'Bill Kerr', 'Harold Hopkins']",Peter Weir,7.5,            Budget:AUD 2600000,59757,5732587,NA,['English'],"['R&R;Films', 'TheAustralianFilmCommission']"
8255,Kagemusha,1980,[],NA,180,[],NA,8.0,6000000,NA,NA,NA,['Japanese'],"['KurosawaProductionCo.', 'TohoCompany', 'TwentiethCenturyFox']"
8256,Red Cliff,2008,"['Action', 'Adventure', 'Drama', 'History', 'War']",R,150,"['Tony Chiu-Wai Leung', 'Takeshi Kaneshiro', 'Fengyi Zhang', 'Chen Chang']",John Woo,7.4,            Budget:CNY 553632000,13104,627047,127814609,['Mandarin'],"['BeijingFilmStudio', 'ChinaFilmGroupCorporation(CFGC)', 'LionRockProductions']"
8257,9th Company,2005,"['Action', 'Drama', 'History', 'War']",R,139,"['Artur Smolyaninov', 'Aleksey Chadov', 'Konstantin Kryukov', 'Ivan Kokorin']",Fedor Bondarchuk,7.1,9500000,NA,NA,NA,['Russian'],"['ArtPicturesGroup', 'ArtPicturesStudio', 'Channel1+1']"
8258,The Warlords,2007,[],R,126,[],NA,7.1,40000000,10073,128978 16 May 2010,NA,['Mandarin'],"['MediaAsiaFilms', 'Morgan&ChanFilms', 'ChinaFilmGroupCorporation(CFGC)']"
8259,A Passage to India,1984,"['Adventure', 'Drama', 'History']",NA,164,"['Judy Davis', 'Victor Banerjee', 'Peggy Ashcroft', 'James Fox']",David Lean,7.4,16000000,84580,27187653,NA,"['English', 'Hindi']","['EMIFilms', 'HomeBoxOffice(HBO)', 'ThornEMIScreenEntertainment']"
8260,Rosewood,1997,"['Action', 'Drama', 'History']",R,140,"['Jon Voight', 'Ving Rhames', 'Don Cheadle', 'Bruce McGill']",John Singleton,7.2,25000000,3154075,13104494 4 May 1997,NA,['English'],"['WarnerBros.', 'PetersEntertainment', 'NewDealProductions']"
8261,North Face,2008,[],NA,126,[],NA,7.4,NA,23050,710993 13 June 2010,NA,"['German', 'SwissGerman', 'French', 'Italian']","['DorFilm-WestProduktionsgesellschaft', 'MajesticFilmproduktion', 'LunarisFilm']"
8262,Europa Europa,1990,[],R,112,[],NA,7.6,NA,31433,5575738,NA,"['German', 'Russian', 'Polish', 'Hebrew']","['BayerischerRundfunk(BR)', 'Filmf\\xc3\\xb6rderungsanstalt(FFA)', 'TheSenateofBerlin']"
8263,Eight Men Out,1988,"['Drama', 'History', 'Sport']",NA,119,"['John Cusack', 'Clifton James', 'Michael Lerner', 'Christopher Lloyd']",John Sayles,7.3,6000000,1129491,5680515,NA,['English'],['OrionPictures']
8264,Schindler\'s List,1993,"['Biography', 'Drama', 'History']",R,195,"['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley', 'Caroline Goodall']",Steven Spielberg,8.9,        Trivia,656636,96067179,221000000,"['English', 'Hebrew', 'German', 'Polish']","['UniversalPictures', 'AmblinEntertainment']"
8265,Lincoln,2012,"['Biography', 'Drama', 'History', 'War']",P,150,"['Daniel Day-Lewis', 'Sally Field', 'David Strathairn', 'Joseph Gordon-Levitt']",Steven Spielberg,7.4,65000000,944308,182207973,275293450,['English'],"['DreamWorks', 'TwentiethCenturyFox', 'RelianceEntertainment']"
8266,The King\'s Speech,2010,"['Biography', 'Drama', 'History']",R,118,"['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter', 'Derek Jacobi']",Tom Hooper,8.0,15000000,355450,138797449,373700000,['English'],"['See-SawFilms', 'TheWeinsteinCompany', 'UKFilmCouncil']"
8267,The Pianist,2002,[],R,150,[],NA,8.5,35000000,111261,32572577 8 June 2003,120072577,"['English', 'German', 'Russian']","['R.P.Productions', 'HeritageFilms', 'StudioBabelsberg']"
8268,Public Enemies,2009,"['Biography', 'Crime', 'Drama', 'Romance']",R,140,"['Christian Bale', 'Johnny Depp', 'Christian Stolte', 'Jason Clarke']",Michael Mann,7.0,100000000,25271675,97104620 28 July 2012,214104620 28 July 2012,['English'],"['UniversalPictures', 'RelativityMedia', 'ForwardPass']"
8269,J. Edgar,2011,"['Biography', 'Crime', 'Drama', 'History', 'Romance']",R,137,"['Leonardo DiCaprio', 'Armie Hammer', 'Naomi Watts', 'Josh Hamilton']",Clint Eastwood,6.6,35000000,11217324,37306030,84606030,['English'],"['ImagineEntertainment', 'MalpasoProductions', 'WintergreenProductions']"
8270,Hyde Park on Hudson,2012,[],R, 94,[],NA,5.9,NA,81362,6367780 24 March 2013,NA,['English'],"['DaybreakPictures', 'FilmFour', 'FreeRangeFilms']"
8271,The Iron Lady,2011,"['Biography', 'Drama']",P,105,"['Meryl Streep', 'Jim Broadbent', 'Richard E. Grant', 'Susan Brown']",Phyllida Lloyd,6.4,13000000,220409,30017992,114956699,['English'],"['DJFilms', 'Path\\xc3\\xa9', 'Film4']"
8272,Hotel Rwanda,2004,"['Biography', 'Drama', 'History', 'War']",P,121,"['Don Cheadle', 'Sophie Okonedo', 'Joaquin Phoenix', 'Xolani Mali']",Terry George,8.1,17500000,100091,23530892,36532987,"['English', 'French']","['UnitedArtists', 'LionsGateFilms', 'IndustrialDevelopmentCorporationofSouthAfrica']"
8273,Invictus,2009,"['Biography', 'Drama', 'History', 'Sport']",P,134,"['Morgan Freeman', 'Matt Damon', 'Tony Kgoroge', 'Patrick Mofokeng']",Clint Eastwood,7.3,60000000,8611147,37491364,124514011,"['English', 'Afrikaans', 'Maori', 'Zulu', 'Xhosa', 'SouthernSotho']","['WarnerBros.', 'SpyglassEntertainment', 'RevelationsEntertainment']"
8274,The New World,2005,"['Biography', 'Drama', 'History', 'Romance']",P,135,"['Colin Farrell', 'Q\\u0027orianka Kilcher', 'Christopher Plummer', 'Christian Bale']",Terrence Malick,6.7,30000000,57000,12712093 2 April 2006,30536013 6 June 2013,"['English', 'Algonquin']","['NewLineCinema', 'SunflowerProductions', 'SarahGreenFilm']"
8275,Milk,2008,"['Biography', 'Drama']",R,128,"['Sean Penn', 'Josh Brolin', 'Emile Hirsch', 'Diego Luna']",Gus Van Sant,7.6,20000000,1453844,31841299,57293371,['English'],"['FocusFeatures', 'AxonFilms', 'GroundswellProductions']"
8276,The Last King of Scotland,2006,"['Biography', 'Drama', 'History', 'Thriller']",R,123,"['James McAvoy', 'Forest Whitaker', 'Gillian Anderson', 'Kerry Washington']",Kevin Macdonald,7.7,6000000,142899,17605861 20 May 2007,48363516 31 December 2006,"['English', 'French', 'German', 'Swahili']","['FoxSearchlightPictures', 'DNAFilms', 'FilmFour']"
8277,Hunger,2008,"['Biography', 'Drama']",NA, 96,"['Stuart Graham', 'Laine Megaw', 'Brian Milligan', 'Liam McMahon']",Steve McQueen,7.6,            Budget:£1500000,1980,154084 7 June 2009,NA,"['English', 'Irish']","['Film4', 'ChannelFourFilm', 'NorthernIrelandScreen']"
8278,Marie Antoinette,2006,"['Biography', 'Drama', 'History', 'Romance']",P,123,"['Kirsten Dunst', 'Jason Schwartzman', 'Rip Torn', 'Judy Davis']",Sofia Coppola,6.4,40000000,5361050,15962471 3 December 2006,60862471 15 March 2007,"['English', 'Latin', 'French']","['ColumbiaPicturesCorporation', 'Pricel', 'TohokushinshaFilmCorporation(TFC)']"
8279,Charlie Wilson\'s War,2007,[],R,102,[],NA,7.1,75000000,15952430,66661095,119000410,"['English', 'Dari', 'Russian', 'Urdu', 'Hebrew', 'Arabic']","['UniversalPictures', 'RelativityMedia', 'ParticipantMedia']"
8280,Malcolm X,1992,[],P,202,[],NA,7.7,33000000,9871125,48169908,NA,['English'],"['LargoInternationalN.V.', 'JVCEntertainmentNetworks', '40Acres&AMuleFilmworks']"
8281,Elizabeth: The Golden Age,2007,[],P,114,[],NA,6.9,55000000,6153075,16285240,74870866,"['English', 'Spanish', 'Swedish']","['UniversalPictures', 'StudioCanal', 'WorkingTitleFilms']"
8282,W.,2008,"['Biography', 'Comedy', 'Drama', 'History']",P,129,"['Josh Brolin', 'Elizabeth Banks', 'Ioan Gruffudd', 'Colin Hanks']",Oliver Stone,6.3,25100000,10505668,25534493 4 December 2008,29434429 29 March 2009,"['English', 'Spanish']","['Lionsgate', 'QEDInternational', 'OmnilabMedia']"
8283,The Young Victoria,2009,[],P,100,[],NA,7.3,35000000,160069,11001272,27409889,"['English', 'German']",['GKFilms']
8284,Breach,2007,[],P,110,[],NA,7.0,NA,12261835,33231264,NA,"['English', 'Russian', 'Arabic', 'Latin']","['UniversalPictures', 'SidneyKimmelEntertainment', 'OutlawProductions(I)']"
8285,The Duchess,2008,"['Biography', 'Drama', 'History', 'Romance']",P,110,"['Keira Knightley', 'Ralph Fiennes', 'Dominic Cooper', 'Charlotte Rampling']",Saul Dibb,6.9,            Budget:£13500000,190426,13823741 7 December 2008,43306325 20 September 2009,['English'],"['ParamountVantage', 'Path\\xc3\\xa9', 'BBCFilms']"
8286,Cadillac Records,2008,[],R,109,[],NA,7.0,12000000,3445559,8195551,NA,['English'],"['LightWaveEntertainment', 'ParkwoodPictures', 'SonyMusicFilm']"
8287,Made in Dagenham,2010,"['Biography', 'Comedy', 'Drama', 'History']",R,113,"['Sally Hawkins', 'Bob Hoskins', 'Andrea Riseborough', 'Jaime Winstone']",Nigel Cole,7.2,7200000,37563,1094798 10 April 2011,NA,['English'],"['AudleyFilms', 'BBCFilms', 'BMSFinance']"
8288,The Messenger: The Story of Joan of Arc,1999,[],R,158,[],NA,6.4,85000000,6360968,14276317 14 January 2000,66976317 31 May 2000,"['English', 'Latin']","['Gaumont', 'OkkoProductions']"
8289,Amazing Grace,2006,"['Biography', 'Drama', 'History', 'Romance']",P,118,"['Ioan Gruffudd', 'Albert Finney', 'Michael Gambon', 'Romola Garai']",Michael Apted,7.5,NA,4054542,21208358 10 June 2007,27213386,['English'],"['BristolBayProductions', 'IngeniousFilmPartners', 'SunflowerProductions']"
8290,A Mighty Heart,2007,[],R,108,[],NA,6.7,16000000,3948863,9176787 23 August 2007,16686371 4 November 2007,"['English', 'French', 'Urdu', 'Arabic']","['ParamountVantage', 'PlanBEntertainment', 'RevolutionFilms']"
8291,The Lady,2011,"['Biography', 'Drama', 'History', 'Romance']",R,132,"['Michelle Yeoh', 'David Thewlis', 'Jonathan Raggett', 'Jonathan Woodhouse']",Luc Besson,7.1,NA,NA,355391,NA,"['English', 'Burmese']","['EuropaCorp', 'LeftBankPictures', 'France2Cin\\xc3\\xa9ma']"
8292,Hollywoodland,2006,"['Biography', 'Crime', 'Drama', 'History', 'Mystery', 'Romance', 'Thriller']",R,126,"['Adrien Brody', 'Ben Affleck', 'Diane Lane', 'Bob Hoskins']",Allen Coulter,6.5,28000000,5926177,14415222 22 October 2006,NA,"['English', 'Spanish']","['FocusFeatures', 'Miramax', 'BackLotPictures']"
8293,The Message,1976,"['Adventure', 'Biography', 'Drama', 'History', 'War']",NA,177,"['Anthony Quinn', 'Irene Papas', 'Michael Ansara', 'Johnny Sekka']",Moustapha Akkad,8.2,10000000,NA,15000000 31 December 1977,NA,"['English', 'Arabic']",['FilmcoInternationalProductions']
8294,Reds,1981,[],NA,195,[],NA,7.4,35000000,2325029,40382659,NA,"['English', 'Russian', 'German', 'French', 'Finnish', 'Italian']","['BarclaysMercantileIndustrialFinance', 'JRSProductions']"
8295,Evita,1996,[],P,135,[],NA,6.3,55000000,195085,50047179 8 May 1997,91000000,['English'],"['HollywoodPictures', 'CinergiPicturesEntertainment', 'DirtyHandsProductions']"
8296,Ned Kelly,2003,"['Action', 'Adventure', 'Biography', 'Crime', 'History', 'Romance', 'Western']",R,110,"['Heath Ledger', 'Orlando Bloom', 'Geoffrey Rush', 'Naomi Watts']",Gregor Jordan,6.5,NA,43704,74864 4 April 2004,6089857 7 November 2003,['English'],"['AustralianFilmFinanceCorporation(AFFC)', 'EndymionFilms', 'StudioCanal']"
8297,Henry V,1989,"['Action', 'Biography', 'Drama', 'History', 'Romance', 'War']",P,137,"['Kenneth Branagh', 'Derek Jacobi', 'Simon Shepherd', 'James Larkin']",Kenneth Branagh,7.6,9000000,NA,10161099,NA,"['English', 'French']","['RenaissanceFilms', 'BritishBroadcastingCorporation(BBC)', 'CurzonFilmDistributors']"
8298,1492: Conquest of Paradise,1992,[],P,154,[],NA,6.5,47000000,NA,7191399,NA,"['Spanish', 'Latin', 'English']","['Gaumont', 'L\\xc3\\xa9gendeFilms', 'France3Cin\\xc3\\xa9ma']"
8299,Alexander,2004,"['Action', 'Adventure', 'Biography', 'Drama', 'History', 'Romance', 'War']",R,175,"['Colin Farrell', 'Anthony Hopkins', 'Rosario Dawson', 'Angelina Jolie']",Oliver Stone,5.6,NA,NA,NA,NA,['English'],"['WarnerBros.', 'IntermediaFilms', 'PacificaFilm']"
8300,The Other Boleyn Girl,2008,[],P,115,[],NA,6.7,55000000,8203061,26814957,78269970,['English'],"['ColumbiaPicturesCorporation', 'FocusFeatures', 'BBCFilms']"
8301,Braveheart,1995,"['Biography', 'Drama', 'History', 'War']",R,178,"['Mel Gibson', 'Sophie Marceau', 'Patrick McGoohan', 'Angus Macfadyen']",Mel Gibson,8.4,72000000,9938276,75600000,210409945 31 May 2012,"['English', 'French', 'Latin', 'ScottishGaelic', 'Italian']","['IconEntertainmentInternational', 'TheLaddCompany', 'B.H.FinanceC.V.']"
8302,Gandhi,1982,"['Biography', 'Drama', 'History']",NA,191,"['Ben Kingsley', 'John Gielgud', 'Rohini Hattangadi', 'Roshan Seth']",Richard Attenborough,8.1,22000000,131153,52767889,127767889,['English'],"['InternationalFilmInvestors', 'NationalFilmDevelopmentCorporationofIndia(NFDC)', 'GoldcrestFilmsInternational']"
8303,The Last Emperor,1987,"['Biography', 'Drama', 'History']",NA,163,"['John Lone', 'Joan Chen', 'Peter O\\u0027Toole', 'Ruocheng Ying']",Bernardo Bertolucci,7.8,            Budget:£23000000,149460,43984230,NA,"['English', 'Mandarin', 'Japanese']","['RecordedPictureCompany(RPC)', 'Hemdale', 'YancoFilmsLimited']"
8304,Seven Years in Tibet,1997,"['Adventure', 'Biography', 'Drama', 'History', 'War']",P,136,"['Brad Pitt', 'David Thewlis', 'BD Wong', 'Mako']",Jean-Jacques Annaud,7.0,70000000,10066508,37957682,131457682,"['English', 'German', 'Mandarin', 'Tibetan', 'Hindi']","['MandalayEntertainment', 'Reperage&VanguardFilms', 'Applecross']"
8305,Max Manus: Man of War,2008,[],NA,118,[],NA,7.3,            Budget:NOK 50000000,NA,NA,NA,"['Norwegian', 'German', 'English', 'Russian', 'Finnish']","['B&T;Film', 'FilmkamerateneA/S', 'MisoFilm']"
8306,Up from Slavery,2011,"['Documentary', 'Biography', 'History']",NA,315,"['Coby Batty', 'Ronald Brown II', 'Karla Brown', 'Byron Coolie']",Kevin R. Hershberger,7.3,NA,NA,NA,NA,['English'],['LionHeartFilmWorks']
8307,Luther,2003,"['Biography', 'Drama', 'History']",P,123,"['Joseph Fiennes', 'Bruno Ganz', 'Peter Ustinov', 'Alfred Molina']",Eric Till,6.6,            Budget:€21000000,908446,5791328 18 December 2003,23684104 31 December 2004,"['English', 'Latin']","['EikonFilm', 'NFPTeleartBerlin(I)', 'NFP']"
8308,Kundun,1997,"['Biography', 'Drama', 'History', 'War']",P,134,"['Tenzin Thuthob Tsarong', 'Gyurme Tethong', 'Tulku Jamyang Kunga Tenzin', 'Tenzin Yeshi Paichang']",Martin Scorsese,7.0,28000000,72095,5532301 29 March 1998,NA,"['English', 'Tibetan', 'Mandarin']","['DeFina-Cappa', 'DuneFilms', 'RefugeProductionsInc.']"
8309,Mrs Brown,1997,"['Biography', 'Drama', 'History', 'Romance']",P,101,"['Judi Dench', 'Billy Connolly', 'Geoffrey Palmer', 'Antony Sher']",John Madden,7.3,NA,76268,9217930 22 March 1998,4300000 21 December 1997,['English'],"['BBCScotland', 'EcosseFilms', 'IrishScreen']"
8310,Cry Freedom,1987,"['Biography', 'Drama', 'History']",NA,157,"['Denzel Washington', 'Kevin Kline', 'Josette Simon', 'Wabei Siyolwe']",Richard Attenborough,7.5,29000000,318723,5899797 31 December 1988,25899797,['English'],"['UniversalPictures', 'MarbleArchProductions']"
8311,Restoration,1995,"['Biography', 'Drama', 'History', 'Romance']",R,117,"['Robert Downey Jr.', 'Sam Neill', 'David Thewlis', 'Polly Walker']",Michael Hoffman,6.7,19000000,NA,4100000,NA,"['English', 'Latin']","['AvenuePictures', 'Miramax', 'SegueProductions']"
8312,Lady Jane,1986,"['Biography', 'Drama', 'History', 'Romance']",NA,136,"['Helena Bonham Carter', 'Cary Elwes', 'John Wood', 'Michael Hordern']",Trevor Nunn,7.2,8500000,55964,277646,NA,"['English', 'Spanish']","['CapitalEquipmentLeasing', 'ParamountPictures']"
8313,Bathory: Countess of Blood,2008,[],R,141,[],NA,5.9,NA,NA,NA,NA,['English'],"['JakubiskoFilmSlovakia', 'EurofilmSt\\xc3\\xbadi\\xc3\\xb3', 'J&J;JakubiskoFilm']"
8314,Eichmann,2007,"['Biography', 'Drama', 'History', 'War']",NA, 96,"['Avner W. Less', 'Thomas Kretschmann', 'Troy Garity', 'Franka Potente']",Robert Young,5.9,8000000,NA,NA,NA,"['English', 'German', 'Hebrew', 'Spanish']","['EntertainmentMotionPictures(E-MOTION)', 'uFilm', 'ThemaProduction']"
8315,Heaven & Earth,1993,"['Action', 'Biography', 'Drama', 'History', 'War']",R,140,"['Hiep Thi Le', 'Tommy Lee Jones', 'Haing S. Ngor', 'Bussaro Sanruck']",Oliver Stone,6.8,33000000,379807,5864949,NA,"['English', 'Vietnamese']","['AlcorFilms', 'Canal+', 'Ixtlan']"
8316,The Madness of King George,1994,[],P,110,[],NA,7.2,NA,NA,15238994,NA,['English'],"['TheSamuelGoldwynCompany', 'ChannelFourFilms', 'CloseCallFilms']"
8317,Goodbye Bafana,2007,"['Biography', 'Drama', 'History']",R,118,"['Joseph Fiennes', 'Dennis Haysbert', 'Diane Kruger', 'Patrick Lyster']",Bille August,7.1,30000000,NA,NA,NA,"['English', 'Xhosa']","['BananaFilms', 'ArsamInternational', 'FilmAfrikaWorldwide']"
8318,Talk to Me,2007,[],R,118,[],NA,7.4,NA,402000,4472823 23 September 2007,NA,['English'],"['SidneyKimmelEntertainment', 'MarkGordonProductions', 'PelagiusFilms']"
8319,Lion of the Desert,1980,"['Biography', 'Drama', 'History', 'War']",NA,173,"['Anthony Quinn', 'Oliver Reed', 'Rod Steiger', 'Irene Papas']",Moustapha Akkad,8.4,35000000,NA,NA,NA,['English'],['FalconInternationalProductions']
8320,Fat Man and Little Boy,1989,[],NA,127,[],NA,6.5,30000000,1476994,3563162,NA,['English'],"['ParamountPictures', 'Lightmotive']"
8321,Caravaggio,1986,[],NA, 93,[],NA,6.7,            Budget:£450000,532,3151 28 April 2002,NA,"['English', 'Italian']","['BritishFilmInstitute(BFI)', 'ChannelFourTelevision']"
8322,Fellini\'s Casanova,1976,"['Biography', 'Drama', 'History', 'Romance']",NA,155,"['Donald Sutherland', 'Tina Aumont', 'Cicely Browne', 'Carmen Scarpitta']",Federico Fellini,7.1,NA,NA,NA,NA,"['Italian', 'French', 'German', 'English', 'Czech', 'Latin', 'Hungarian', 'Neapolitan']",['ProduzioniEuropeeAssociate(PEA)']
8323,Catch a Fire,2006,"['Biography', 'Drama', 'History']",P,101,"['Derek Luke', 'Tim Robbins', 'Bonnie Henna', 'Mncedisi Shabangu']",Phillip Noyce,6.7,14000000,2026997,4291965 19 November 2006,NA,"['English', 'Afrikaans', 'Zulu', 'Portuguese']","['FocusFeatures', 'StudioCanal', 'WorkingTitleFilms']"
8324,MacArthur,1977,[],NA,130,[],NA,6.6,9000000,NA,16320000 31 December 1977,NA,['English'],['UniversalPictures']
8325,Bugsy,1991,[],R,136,[],NA,6.8,30000000,140358,49114016,NA,['English'],"['TriStarPictures', 'MulhollandProductions', 'BaltimorePictures']"
8326,Holy Rollers,2010,"['Biography', 'Crime', 'Drama', 'History']",R, 89,"['Jesse Eisenberg', 'Justin Bartha', 'Danny A. Abeckaser', 'Ari Graynor']",Kevin Asch,5.9,1000000,39685,302886 22 August 2010,NA,"['English', 'Hebrew']","['DeerjenFilms', 'LookbookFilms', 'SafehousePictures']"
8327,Van Diemen\'s Land,2009,"['Biography', 'Drama', 'History']",NA,NA,"['Oscar Redding', 'Arthur Angel', 'Paul Ashcroft', 'Thomas M. Wright']",Jonathan auf der Heide,6.0,NA,NA,NA,NA,"['English', 'Irish']","['Noise&Light', 'InspirationStudios', 'ScreenAustralia']"
8328,Wilde,1997,"['Biography', 'Drama', 'Romance']",R,118,"['Stephen Fry', 'Jude Law', 'Vanessa Redgrave', 'Jennifer Ehle']",Brian Gilbert,6.9,10000000,69424,2157701 8 November 1998,NA,"['English', 'Italian']","['SamuelsonProductions', 'DoveInternational', 'NDFInternational']"
8329,The Broken Tower,2011,"['Biography', 'Drama', 'History', 'Romance', 'War']",NA,NA,"['James Franco', 'Michael Shannon', 'Stacey Miller', 'Richard Abate']",James Franco,5.2,NA,NA,NA,NA,['English'],"['MadeInFilm-Land', 'RabbitBandiniProductions']"
8330,Vivaldi     ,    ,"['Biography', 'Drama', 'History', 'Music']",NA,NA,[],Boris Damast,-1,NA,NA,NA,NA,['English'],"['StraightArrowFilms', 'Mechaniks']"
8331,The Times of Harvey Milk,1984,"['Documentary', 'Biography', 'History']",NA, 90,"['Harvey Fierstein', 'Harvey Milk', 'Anne Kronenberg', 'Tory Hartmann']",Rob Epstein,8.3,NA,6851,13801,30187,['English'],"['BlackSandProductions', 'PacificArts', 'UCLAFilmandTelevisionArchive']"
8332,Marina Abramovic: The Artist Is Present,2012,"['Documentary', 'Biography', 'History']",NA,106,"['Marina Abramovic', 'Ulay', 'Klaus Biesenbach', 'David Balliano']",NA,7.9,NA,11041,86217 7 October 2012,NA,['English'],"['ShowofForce', 'AVROCloseUp', 'DakotaGroup']"
8333,Bobby Fischer Against the World,2011,[],NA, 93,[],NA,7.4,NA,NA,NA,NA,"['English', 'Russian']","['HBODocumentaryFilms', 'LMMediaProduction', 'MoxieFirecrackerFilms']"
8334,Killing Lincoln,2013,"['Biography', 'Drama', 'History', 'War']",NA, 92,"['Tom Hanks', 'Regen Wilson', 'Billy Campbell', 'Jesse Johnson']",Adrian Moat,6.7,2000000,NA,NA,NA,['English'],"['Herzog&Company', 'ScottFreeProductions']"
8335,Salvador,1986,"['Drama', 'History', 'Thriller', 'War']",NA,122,"['James Woods', 'Jim Belushi', 'Michael Murphy', 'John Savage']",Oliver Stone,7.5,4500000,NA,1500000 31 December 1986,NA,"['English', 'Spanish']","['EstudiosChurubuscoAztecaS.A.', 'Hemdale']"
8336,United,2011,[],P, 94,[],NA,7.5,NA,NA,NA,NA,"['English', 'German']","['LipsyncProductions', 'WorldProductions']"
8337,Oranges and Sunshine,2010,[],R,105,[],NA,7.1,4500000,NA,NA,NA,['English'],"['ScreenAustralia', 'LittleGaddesdenProductions', 'FulcrumMediaFinance']"
